organic_modifier_percentage,organic_modifier,additive,additive_concentration_mM,pH_aq,name,logIE,instrument,source,logIE_pred,error_abs,viscosity,surface_tension,polarity_index,pH.aq.,NH4,SPLIT,solvent,SMILES
80,MeCN,ammonium acetate,1,5,3-chlorobenzoic acid,0.38,Agilent XCT,ESI,0.485485036,0.105485036,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)Cl)C(=O)O
80,MeCN,ammonium acetate,1,5,4-aminobenzoic acid,-0.61,Agilent XCT,ESI,-0.547709733,0.062290267,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(ccc1C(=O)O)N
80,MeCN,ammonium acetate,1,5,4-hydroxybenzoic acid,-0.06,Agilent XCT,ESI,0.059813377,0.119813377,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(ccc1C(=O)O)O
80,MeCN,ammonium acetate,1,5,3-aminobenzoic acid,-0.37,Agilent XCT,ESI,-0.38919904,0.01919904,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)N)C(=O)O
80,MeCN,ammonium acetate,1,5,pentafluorobenzoic acid,0.82,Agilent XCT,ESI,1.087260952,0.267260952,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1(c(c(c(c(c1F)F)F)F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,"2,4-dinitrophenol",1.38,Agilent XCT,ESI,1.468995867,0.088995867,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(c(cc1N(=O)=O)N(=O)=O)O
80,MeCN,ammonium acetate,1,5,3-dimethylaminobenzoic acid,0.52,Agilent XCT,ESI,0.565395879,0.045395879,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CN(C)c1cccc(c1)C(=O)O
80,MeCN,ammonium acetate,1,5,4-isopropylbenzoic acid,0.13,Agilent XCT,ESI,0.098836616,0.031163384,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CC(C)c1ccc(cc1)C(=O)O
80,MeCN,ammonium acetate,1,5,2-tert-butylphenol,0.32,Agilent XCT,ESI,-0.032919167,0.352919167,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CC(C)(C)c1ccccc1O
80,MeCN,ammonium acetate,1,5,"2,4,6-tri-tert-butylphenol",0.79,Agilent XCT,ESI,0.551255,0.238745,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CC(C)(C)c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C
80,MeCN,ammonium acetate,1,5,"2,5-dinitrophenol",1.21,Agilent XCT,ESI,1.352291389,0.142291389,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(c(cc1N(=O)=O)O)N(=O)=O
80,MeCN,ammonium acetate,1,5,3-chlorophenol,0.44,Agilent XCT,ESI,0.490925974,0.050925974,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)O)Cl
80,MeCN,ammonium acetate,1,5,2-isopropylphenol,-0.19,Agilent XCT,ESI,-0.257852519,0.067852519,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CC(C)c1ccccc1O
80,MeCN,ammonium acetate,1,5,3-bromophenol,0.81,Agilent XCT,ESI,0.823263965,0.013263965,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)O)Br
80,MeCN,ammonium acetate,1,5,2-bromophenol,-0.91,Agilent XCT,ESI,-0.762956151,0.147043849,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc(c(c1)Br)O
80,MeCN,ammonium acetate,1,5,"2,6-dinitrophenol",0.8,Agilent XCT,ESI,1.198836508,0.398836508,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(c(c(c1)N(=O)=O)O)N(=O)=O
80,MeCN,ammonium acetate,1,5,2-nitrophenol,-0.92,Agilent XCT,ESI,-0.89233449,0.02766551,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc(c(c1)N(=O)=O)O
80,MeCN,ammonium acetate,1,5,3-nitrophenol,0.87,Agilent XCT,ESI,0.982656753,0.112656753,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)O)N(=O)=O
80,MeCN,ammonium acetate,1,5,4-nitrophenol,0.83,Agilent XCT,ESI,1.146053537,0.316053537,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(ccc1N(=O)=O)O
80,MeCN,ammonium acetate,1,5,"2,3,5,6-tetrafluorophenol",0.5,Agilent XCT,ESI,0.663588968,0.163588968,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1c(c(c(c(c1F)F)O)F)F
80,MeCN,ammonium acetate,1,5,3-[(heptafluoropropyl)sulphonyl]benzoic acid,1.89,Agilent XCT,ESI,2.098161661,0.208161661,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid,1.82,Agilent XCT,ESI,1.926620249,0.106620249,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)S(=O)(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,3-[(heptafluoropropyl)sulphanyl]benzoic acid,1.46,Agilent XCT,ESI,1.722241631,0.262241631,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)SC(C(C(F)(F)F)(F)F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,3-trifluoromethylsulfonylbenzoic acid,1.48,Agilent XCT,ESI,1.760521071,0.280521071,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)S(=O)(=O)C(F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,3-[tris(trifluoromethyl)methyl]benzoic acid,1.87,Agilent XCT,ESI,2.051205714,0.181205714,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,3-[(trifluoromethyl)sulphanyl]benzoic acid,1.03,Agilent XCT,ESI,1.226247378,0.196247378,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)SC(F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,pentabromophenol,1.84,Agilent XCT,ESI,1.672070707,0.167929293,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1(c(c(c(c(c1Br)Br)O)Br)Br)Br
80,MeCN,ammonium acetate,1,5,pentachlorophenol,2.17,Agilent XCT,ESI,2.220256771,0.050256771,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1(c(c(c(c(c1Cl)Cl)O)Cl)Cl)Cl
80,MeCN,ammonium acetate,1,5,"2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester",3.79,Agilent XCT,ESI,3.866871407,0.076871407,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1c(cc(c(c1S(=O)(=O)OCC(F)(F)F)O)S(=O)(=O)OCC(F)(F)F)S(=O)(=O)OCC(F)(F)F
80,MeCN,ammonium acetate,1,5,salicylic acid,0.24,Agilent XCT,ESI,0.598448213,0.358448213,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc(c(c1)C(=O)O)O
80,MeCN,ammonium acetate,1,5,2-cyanophenol,0.38,Agilent XCT,ESI,0.629565284,0.249565284,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc(c(c1)C#N)O
80,MeCN,ammonium acetate,1,5,4-phenylazophenol,1.42,Agilent XCT,ESI,1.514327619,0.094327619,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc(cc1)c1ccc(c(c1)/N=N/c1ccccc1O)O
80,MeCN,ammonium acetate,1,5,"3,5-diiodosalicylic acid",2.22,Agilent XCT,ESI,2.23752621,0.01752621,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1c(cc(c(c1C(=O)O)O)I)I
80,MeCN,ammonium acetate,1,5,"2,4,6-trinitro-1,3-benzenediol",1.29,Agilent XCT,ESI,1.558977598,0.268977598,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
80,MeCN,ammonium acetate,1,5,"3,5-dinitrosalicylic acid",1.58,Agilent XCT,ESI,1.735847183,0.155847183,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1c(cc(c(c1C(=O)O)O)N(=O)=O)N(=O)=O
80,MeCN,ammonium acetate,1,5,"2,4-dinitrobenzoic acid",0.33,Agilent XCT,ESI,0.381941429,0.051941429,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(c(cc1N(=O)=O)N(=O)=O)C(=O)O
80,MeCN,ammonium acetate,1,5,4-chlorophenol,0.29,Agilent XCT,ESI,0.418016652,0.128016652,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(ccc1Cl)O
80,MeCN,ammonium acetate,1,5,"2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester",3.3,Agilent XCT,ESI,3.555152654,0.255152654,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1c(cc(c(c1S(=O)(=O)OCC(C(F)F)(F)F)O)S(=O)(=O)OCC(C(F)F)(F)F)S(=O)(=O)OCC(C(F)F)(F)F
80,MeCN,ammonium acetate,1,5,heptafluorornapht-2-ol,1.82,Agilent XCT,ESI,1.647153939,0.172846061,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c12c(c(c(c(c1F)F)F)F)c(c(c(c2F)F)O)F
80,MeCN,ammonium acetate,1,5,"2,4-dinitro-benzenesulfonic acid",1.24,Agilent XCT,ESI,1.435500873,0.195500873,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(c(cc1N(=O)=O)N(=O)=O)S(=O)(=O)O
80,MeCN,ammonium acetate,1,5,naphthalene-1-sulfonic acid,1.07,Agilent XCT,ESI,1.330011508,0.260011508,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc2c(c1)cccc2S(=O)(=O)O
80,MeCN,ammonium acetate,1,5,2-anthraquinonesulfonic acid,1.61,Agilent XCT,ESI,1.914190833,0.304190833,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc2c(c1)C(=O)c1ccc(cc1C2=O)S(=O)(=O)O
80,MeCN,ammonium acetate,1,5,3-nitrobenzenesulphonamide,1.05,Agilent XCT,ESI,1.437478413,0.387478413,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)S(=O)(=O)N)N(=O)=O
80,MeCN,ammonium acetate,1,5,perfluorooctanesulfonic acid,2.59,Agilent XCT,ESI,2.705000249,0.115000249,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
80,MeCN,ammonium acetate,1,5,perfluoro-tert-butanol,0.68,Agilent XCT,ESI,0.695339488,0.015339488,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",C(C(F)(F)F)(C(F)(F)F)(C(F)(F)F)O
80,MeCN,ammonium acetate,1,5,myristic acid,1.2,Agilent XCT,ESI,1.492875112,0.292875112,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CCCCCCCCCCCCCC(=O)O
80,MeCN,ammonium acetate,1,5,"2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide",2.3,Agilent XCT,ESI,2.468925913,0.168925913,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1(c(c(c(c(c1F)F)S(=O)(=O)NS(=O)(=O)c1c(c(c(c(c1F)F)F)F)F)F)F)F
80,MeCN,ammonium acetate,1,5,4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide,2.41,Agilent XCT,ESI,2.453851764,0.043851764,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",Cc1ccc(cc1)S(=O)(=O)NS(=O)(=O)c1ccc(cc1)N(=O)=O
80,MeCN,ammonium acetate,1,5,sorbic acid,-0.56,Agilent XCT,ESI,-0.489467484,0.070532516,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",C/C=C/C=C/C(=O)O
80,MeCN,ammonium acetate,1,5,phthalimide,-0.59,Agilent XCT,ESI,-0.65254449,0.06254449,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc2c(c1)C(=NC2=O)O
80,MeCN,ammonium acetate,1,5,N-hydroxy-phthalimide,0.27,Agilent XCT,ESI,0.118201764,0.151798236,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc2c(c1)C(=O)N(C2=O)O
80,MeCN,ammonium acetate,1,5,4-aminobutanoic acid,-1.6,Agilent XCT,ESI,-1.709267262,0.109267262,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",C(CC(=O)O)CN
80,MeCN,ammonium acetate,1,5,beta-alanine,-2.04,Agilent XCT,ESI,-2.268489048,0.228489048,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",C(CN)C(=O)O
80,MeCN,ammonium acetate,1,5,benzoic acid,-0.1,Agilent XCT,ESI,-0.074410474,0.025589526,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc(cc1)C(=O)O
80,MeCN,ammonium acetate,1,5,"3,5-dinitrobenzoic acid",1.2,Agilent XCT,ESI,1.177478964,0.022521036,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
80,MeCN,ammonium acetate,1,5,3-trifluoromethylbenzoic acid,1.26,Agilent XCT,ESI,1.2471675,0.0128325,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)C(F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,pentafluorophenol,1.32,Agilent XCT,ESI,1.186498333,0.133501667,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1(c(c(c(c(c1F)F)O)F)F)F
80,MeCN,ammonium acetate,1,5,4-tert-butylbenzoic acid,1.03,Agilent XCT,ESI,0.987880995,0.042119005,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CC(C)(C)c1ccc(cc1)C(=O)O
80,MeCN,ammonium acetate,1,5,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",2.8,Agilent XCT,ESI,2.516720066,0.283279934,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
80,MeCN,ammonium acetate,1,5,pentakis(trifluoromethyl)phenol,3.06,Agilent XCT,ESI,2.848788654,0.211211346,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1(c(c(c(c(c1C(F)(F)F)C(F)(F)F)O)C(F)(F)F)C(F)(F)F)C(F)(F)F
80,MeCN,ammonium acetate,1,5,4-phenylphenol,0.68,Agilent XCT,ESI,0.608927803,0.071072197,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc(cc1)c1ccc(cc1)O
80,MeCN,ammonium acetate,1,5,2-phenylphenol,0.39,Agilent XCT,ESI,0.388631955,0.001368045,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc(cc1)c1ccccc1O
80,MeCN,ammonium acetate,1,5,3-chlorobenzoic acid,0.55,Agilent XCT,ESI,0.485485036,0.064514964,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)Cl)C(=O)O
80,MeCN,ammonium acetate,1,5,4-aminobenzoic acid,-0.66,Agilent XCT,ESI,-0.547709733,0.112290267,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(ccc1C(=O)O)N
80,MeCN,ammonium acetate,1,5,4-hydroxybenzoic acid,0.13,Agilent XCT,ESI,0.059813377,0.070186623,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(ccc1C(=O)O)O
80,MeCN,ammonium acetate,1,5,3-aminobenzoic acid,-0.3,Agilent XCT,ESI,-0.38919904,0.08919904,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)N)C(=O)O
80,MeCN,ammonium acetate,1,5,pentafluorobenzoic acid,1.14,Agilent XCT,ESI,1.087260952,0.052739048,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1(c(c(c(c(c1F)F)F)F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,"2,4-dinitrophenol",1.66,Agilent XCT,ESI,1.468995867,0.191004133,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(c(cc1N(=O)=O)N(=O)=O)O
80,MeCN,ammonium acetate,1,5,3-dimethylaminobenzoic acid,0.45,Agilent XCT,ESI,0.565395879,0.115395879,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CN(C)c1cccc(c1)C(=O)O
80,MeCN,ammonium acetate,1,5,4-isopropylbenzoic acid,-0.01,Agilent XCT,ESI,0.098836616,0.108836616,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CC(C)c1ccc(cc1)C(=O)O
80,MeCN,ammonium acetate,1,5,2-tert-butylphenol,0.31,Agilent XCT,ESI,-0.032919167,0.342919167,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CC(C)(C)c1ccccc1O
80,MeCN,ammonium acetate,1,5,"2,4,6-tri-tert-butylphenol",0.44,Agilent XCT,ESI,0.551255,0.111255,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CC(C)(C)c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C
80,MeCN,ammonium acetate,1,5,"2,5-dinitrophenol",1.6,Agilent XCT,ESI,1.352291389,0.247708611,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(c(cc1N(=O)=O)O)N(=O)=O
80,MeCN,ammonium acetate,1,5,3-chlorophenol,0.74,Agilent XCT,ESI,0.490925974,0.249074026,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)O)Cl
80,MeCN,ammonium acetate,1,5,2-isopropylphenol,-0.14,Agilent XCT,ESI,-0.257852519,0.117852519,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",CC(C)c1ccccc1O
80,MeCN,ammonium acetate,1,5,3-bromophenol,0.96,Agilent XCT,ESI,0.823263965,0.136736035,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)O)Br
80,MeCN,ammonium acetate,1,5,2-bromophenol,-0.64,Agilent XCT,ESI,-0.762956151,0.122956151,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc(c(c1)Br)O
80,MeCN,ammonium acetate,1,5,"2,6-dinitrophenol",1.44,Agilent XCT,ESI,1.198836508,0.241163492,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(c(c(c1)N(=O)=O)O)N(=O)=O
80,MeCN,ammonium acetate,1,5,2-nitrophenol,-0.52,Agilent XCT,ESI,-0.89233449,0.37233449,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1ccc(c(c1)N(=O)=O)O
80,MeCN,ammonium acetate,1,5,3-nitrophenol,1.51,Agilent XCT,ESI,0.982656753,0.527343247,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)O)N(=O)=O
80,MeCN,ammonium acetate,1,5,4-nitrophenol,1.63,Agilent XCT,ESI,1.146053537,0.483946463,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(ccc1N(=O)=O)O
80,MeCN,ammonium acetate,1,5,"2,3,5,6-tetrafluorophenol",0.92,Agilent XCT,ESI,0.663588968,0.256411032,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1c(c(c(c(c1F)F)O)F)F
80,MeCN,ammonium acetate,1,5,3-[(heptafluoropropyl)sulphonyl]benzoic acid,2.14,Agilent XCT,ESI,2.098161661,0.041838339,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid,2.06,Agilent XCT,ESI,1.926620249,0.133379751,0.57,32.18706944,6.68,5,1,FALSE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)S(=O)(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,3-[(heptafluoropropyl)sulphanyl]benzoic acid,1.62,Agilent XCT,ESI,1.722241631,0.102241631,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)SC(C(C(F)(F)F)(F)F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,3-trifluoromethylsulfonylbenzoic acid,1.73,Agilent XCT,ESI,1.760521071,0.030521071,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)S(=O)(=O)C(F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,3-[tris(trifluoromethyl)methyl]benzoic acid,1.96,Agilent XCT,ESI,2.051205714,0.091205714,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,3-[(trifluoromethyl)sulphanyl]benzoic acid,1.28,Agilent XCT,ESI,1.226247378,0.053752622,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1cc(cc(c1)SC(F)(F)F)C(=O)O
80,MeCN,ammonium acetate,1,5,pentabromophenol,1.17,Agilent XCT,ESI,1.672070707,0.502070707,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1(c(c(c(c(c1Br)Br)O)Br)Br)Br
80,MeCN,ammonium acetate,1,5,pentachlorophenol,2.33,Agilent XCT,ESI,2.220256771,0.109743229,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1(c(c(c(c(c1Cl)Cl)O)Cl)Cl)Cl
80,MeCN,ammonium acetate,1,5,"2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester",4.02,Agilent XCT,ESI,3.866871407,0.153128593,0.57,32.18706944,6.68,5,1,TRUE,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 5",c1c(cc(c(c1S(=O)(=O)OCC(F)(F)F)O)S(=O)(=O)OCC(F)(F)F)S(=O)(=O)OCC(F)(F)F
